ageb_id,year,ageb_cvs,lagged_ageb_cvs,lagged2_ageb_cvs
3878,2019,0,0,1
3878,2020,0,0,1
3879,2016,0,0,0
3879,2017,0,0,0
3879,2018,0,0,1
3879,2019,0,0,1
3879,2020,0,0,1
3880,2016,0,0,0
3880,2017,0,0,0
3880,2018,0,0,1
3880,2019,0,0,1
3880,2020,0,0,1
3881,2016,0,0,0
3881,2017,0,0,0
3881,2018,0,0,1
3881,2019,0,0,1
3881,2020,0,0,1
3882,2016,0,0,0
3882,2017,0,0,0
3882,2018,0,0,1
3882,2019,0,0,1
3882,2020,0,0,1
3883,2016,0,0,0
3883,2017,0,0,0
3883,2018,0,0,1
3883,2019,0,0,1
3883,2020,0,0,1
3884,2016,0,0,1
3884,2017,0,0,1
3884,2018,0,0,1
3884,2019,0,0,1
3884,2020,0,0,1
3885,2016,0,0,0
3885,2017,0,0,0
3885,2018,0,0,1
3885,2019,0,0,1
3885,2020,0,0,1
3886,2016,0,0,0
3886,2017,0,0,0
3886,2018,0,0,1
3886,2019,0,0,1
3886,2020,0,0,1
3887,2016,0,0,0
3887,2017,0,0,0
3887,2018,0,0,1
3887,2019,0,0,1
3887,2020,0,0,1
3888,2016,0,0,0
3888,2017,0,0,0
3888,2018,0,0,0
3888,2019,0,0,0
3888,2020,0,0,0
3889,2016,0,0,1
3889,2017,0,0,1
3889,2018,0,0,1
3889,2019,0,0,1
3889,2020,0,0,1
3890,2016,0,0,0
3890,2017,0,0,0
3890,2018,0,0,1
3890,2019,0,0,1
3890,2020,0,0,1
3891,2016,0,0,0
3891,2017,0,0,0
3891,2018,0,0,1
3891,2019,0,0,1
3891,2020,0,0,1
3892,2016,0,0,0
3892,2017,0,0,0
3892,2018,0,0,1
3892,2019,0,0,1
3892,2020,0,0,1
3893,2016,0,0,0
3893,2017,0,0,0
3893,2018,0,0,1
3893,2019,0,0,1
3893,2020,0,0,1
3894,2016,0,0,0
3894,2017,0,0,0
3894,2018,0,0,0
3894,2019,0,0,0
3894,2020,0,0,0
3895,2016,0,0,0
3895,2017,0,0,0
3895,2018,0,0,1
3895,2019,0,0,1
3895,2020,0,0,1
3896,2016,0,0,0
3896,2017,0,0,0
3896,2018,0,0,1
3896,2019,0,0,1
3896,2020,0,0,1
3897,2016,0,0,0
3897,2017,0,0,0
3897,2018,0,0,0
3897,2019,0,0,0
3897,2020,0,0,0
3898,2016,0,0,0
3898,2017,0,0,0
3898,2018,0,0,1
3898,2019,0,0,1
3898,2020,0,0,1
3899,2016,0,0,0
3899,2017,0,0,0
3899,2018,0,0,1
3899,2019,0,0,1
3899,2020,0,0,1
3900,2016,0,0,0
3900,2017,0,0,0
3900,2018,0,0,1
3900,2019,0,0,1
3900,2020,0,0,1
3901,2016,0,0,0
3901,2017,0,0,0
3901,2018,0,0,0
3901,2019,0,0,0
3901,2020,0,0,0
3902,2016,0,0,0
3902,2017,0,0,0
3902,2018,0,0,1
3902,2019,0,0,1
3902,2020,0,0,1
3903,2016,0,0,0
3903,2017,0,0,0
3903,2018,0,0,0
3903,2019,0,0,0
3903,2020,0,0,0
3904,2016,0,0,0
3904,2017,0,0,0
3904,2018,0,0,1
3904,2019,0,0,1
3904,2020,0,0,1
3905,2016,0,0,0
3905,2017,0,0,0
3905,2018,0,0,1
3905,2019,0,0,1
3905,2020,0,0,1
3906,2016,0,0,0
3906,2017,0,0,0
3906,2018,0,0,1
3906,2019,0,0,1
3906,2020,0,0,1
3907,2016,0,0,1
3907,2017,0,0,1
3907,2018,0,0,1
3907,2019,0,0,1
3907,2020,0,0,1
3908,2016,0,0,1
3908,2017,0,0,1
3908,2018,0,0,2
3908,2019,0,0,2
3908,2020,0,0,2
3909,2016,0,0,0
3909,2017,0,0,0
3909,2018,0,0,1
3909,2019,0,0,1
3909,2020,0,0,1
3910,2016,0,0,1
3910,2017,0,0,1
3910,2018,0,0,1
3910,2019,0,0,1
3910,2020,0,0,1
3911,2016,0,0,0
3911,2017,0,0,0
3911,2018,0,0,0
3911,2019,0,0,0
3911,2020,0,0,0
3912,2016,0,0,0
3912,2017,0,0,0
3912,2018,0,0,0
3912,2019,0,0,0
3912,2020,0,0,0
3913,2016,0,0,0
3913,2017,0,0,0
3913,2018,0,0,0
3913,2019,0,0,0
3913,2020,0,0,0
3914,2016,1,2,5
3914,2017,1,2,6
3914,2018,1,2,6
3914,2019,1,2,6
3914,2020,1,2,6
3915,2016,0,0,8
3915,2017,0,1,13
3915,2018,0,1,13
3915,2019,0,1,13
3915,2020,1,2,14
3916,2016,0,6,7
3916,2017,0,7,8
3916,2018,0,7,8
3916,2019,0,7,8
3916,2020,1,8,10
3917,2016,1,1,1
3917,2017,1,1,1
3917,2018,1,1,1
3917,2019,1,1,1
3917,2020,1,1,2
3918,2016,0,0,7
3918,2017,0,0,8
3918,2018,0,0,8
3918,2019,0,0,8
3918,2020,0,1,9
3919,2016,0,0,7
3919,2017,0,0,7
3919,2018,0,0,7
3919,2019,0,0,7
3919,2020,0,1,8
3920,2016,0,1,1
3920,2017,0,2,2
3920,2018,0,2,2
3920,2019,0,2,2
3920,2020,0,2,2
3921,2016,0,0,1
3921,2017,0,0,2
3921,2018,0,0,2
3921,2019,0,0,2
3921,2020,0,0,2
3922,2016,1,1,1
3922,2017,1,1,1
3922,2018,1,1,1
3922,2019,1,1,1
3922,2020,1,1,1
3923,2016,0,0,0
3923,2017,0,0,0
3923,2018,0,0,0
3923,2019,0,0,0
3923,2020,0,0,0
3924,2016,0,1,1
3924,2017,0,1,1
3924,2018,0,1,1
3924,2019,0,1,1
3924,2020,0,1,1
3925,2016,0,0,0
3925,2017,0,0,0
3925,2018,0,0,0
3925,2019,0,0,0
3925,2020,0,0,0
3926,2016,0,0,0
3926,2017,0,0,0
3926,2018,0,0,0
3926,2019,0,0,0
3926,2020,0,0,0
3927,2016,0,0,1
3927,2017,0,0,1
3927,2018,0,0,1
3927,2019,0,0,1
3927,2020,0,0,1
3928,2016,0,0,1
3928,2017,0,0,1
3928,2018,0,0,1
3928,2019,0,0,1
3928,2020,0,0,1
3929,2016,0,0,1
3929,2017,0,0,1
3929,2018,0,0,1
3929,2019,0,0,1
3929,2020,0,0,1
3930,2016,0,1,1
3930,2017,0,1,2
3930,2018,0,1,2
3930,2019,0,1,2
3930,2020,0,1,2
3931,2016,0,1,1
3931,2017,0,1,1
3931,2018,0,1,1
3931,2019,0,1,1
3931,2020,0,1,1
3932,2016,0,0,0
3932,2017,0,0,0
3932,2018,0,0,0
3932,2019,0,0,0
3932,2020,0,0,0
3933,2016,0,0,0
3933,2017,0,0,0
3933,2018,0,0,0
3933,2019,0,0,0
3933,2020,0,0,0
3934,2016,0,0,1
3934,2017,0,0,2
3934,2018,0,0,2
3934,2019,0,0,2
3934,2020,0,0,2
3935,2016,0,0,0
3935,2017,0,0,0
3935,2018,0,0,0
3935,2019,0,0,0
3935,2020,0,0,0
3936,2016,0,0,1
3936,2017,0,0,1
3936,2018,0,0,1
3936,2019,0,0,1
3936,2020,0,0,1
3937,2016,0,0,0
3937,2017,0,0,0
3937,2018,0,0,0
3937,2019,0,0,0
3937,2020,0,0,0
3938,2016,0,0,3
3938,2017,0,0,4
3938,2018,0,0,4
3938,2019,0,0,4
3938,2020,0,0,4
3939,2016,0,0,0
3939,2017,0,0,0
3939,2018,0,0,0
3939,2019,0,0,0
3939,2020,0,0,0
3940,2016,0,0,0
3940,2017,0,0,0
3940,2018,0,0,0
3940,2019,0,0,0
3940,2020,0,0,0
3941,2016,1,2,4
3941,2017,1,3,6
3941,2018,1,3,6
3941,2019,1,3,6
3941,2020,1,3,6
3942,2016,0,0,0
3942,2017,0,0,1
3942,2018,0,0,1
3942,2019,0,0,1
3942,2020,0,0,1
3943,2016,0,1,1
3943,2017,0,1,1
3943,2018,0,1,1
3943,2019,0,1,1
3943,2020,0,1,1
3944,2016,0,6,6
3944,2017,0,6,7
3944,2018,0,6,7
3944,2019,0,6,7
3944,2020,0,7,9
3945,2016,0,6,7
3945,2017,0,6,8
3945,2018,0,6,8
3945,2019,0,6,8
3945,2020,0,7,10
3946,2016,1,4,6
3946,2017,1,4,6
3946,2018,1,4,6
3946,2019,1,4,6
3946,2020,1,4,8
3947,2016,0,0,1
3947,2017,0,0,6
3947,2018,0,0,6
3947,2019,0,0,6
3947,2020,0,1,7
3948,2016,1,1,1
3948,2017,1,2,2
3948,2018,1,2,2
3948,2019,1,2,2
3948,2020,1,2,2
3949,2016,1,1,1
3949,2017,1,2,2
3949,2018,1,2,2
3949,2019,1,2,2
3949,2020,1,2,2
3950,2016,0,0,1
3950,2017,0,0,1
3950,2018,0,0,1
3950,2019,0,0,1
3950,2020,0,0,1
3951,2016,0,0,1
3951,2017,0,1,2
3951,2018,0,1,2
3951,2019,0,1,2
3951,2020,0,1,2
3952,2016,0,0,2
3952,2017,0,0,2
3952,2018,0,0,2
3952,2019,0,0,2
3952,2020,0,0,3
3953,2016,0,1,7
3953,2017,0,1,8
3953,2018,0,1,8
3953,2019,0,1,8
3953,2020,0,2,9
3954,2016,0,1,7
3954,2017,0,1,7
3954,2018,0,1,7
3954,2019,0,1,7
3954,2020,0,1,8
3955,2016,0,0,0
3955,2017,0,0,0
3955,2018,0,0,0
3955,2019,0,0,0
3955,2020,0,0,0
3956,2016,1,4,7
3956,2017,1,4,7
3956,2018,1,4,7
3956,2019,1,4,7
3956,2020,1,4,10
3957,2016,0,0,2
3957,2017,0,0,2
3957,2018,0,0,2
3957,2019,0,0,2
3957,2020,0,0,3
3958,2016,1,4,8
3958,2017,1,4,11
3958,2018,1,4,11
3958,2019,1,4,11
3958,2020,1,4,13
3959,2016,0,4,5
3959,2017,1,9,11
3959,2018,1,9,11
3959,2019,1,9,11
3959,2020,1,9,13
3960,2016,0,1,5
3960,2017,0,6,11
3960,2018,0,6,11
3960,2019,0,6,11
3960,2020,0,7,13
3961,2016,0,0,2
3961,2017,0,3,7
3961,2018,0,3,7
3961,2019,0,3,7
3961,2020,0,3,8
3962,2016,0,0,0
3962,2017,0,0,1
3962,2018,0,0,1
3962,2019,0,0,1
3962,2020,0,0,1
3963,2016,0,0,1
3963,2017,0,0,1
3963,2018,0,0,1
3963,2019,0,0,1
3963,2020,0,0,1
3964,2016,0,0,0
3964,2017,0,0,0
3964,2018,0,0,0
3964,2019,0,0,0
3964,2020,0,0,0
3965,2016,0,0,0
3965,2017,0,0,0
3965,2018,0,0,0
3965,2019,0,0,0
3965,2020,0,0,0
3966,2016,0,1,5
3966,2017,0,1,5
3966,2018,0,1,5
3966,2019,0,1,5
3966,2020,0,1,6
3967,2016,0,0,0
3967,2017,0,0,0
3967,2018,0,0,0
3967,2019,0,0,0
3967,2020,0,0,0
3968,2016,0,2,4
3968,2017,1,3,9
3968,2018,1,3,9
3968,2019,1,3,9
3968,2020,1,3,9
3969,2016,1,1,3
3969,2017,1,1,4
3969,2018,1,1,4
3969,2019,1,1,4
3969,2020,1,1,4
3970,2016,0,1,2
3970,2017,1,2,7
3970,2018,1,2,7
3970,2019,1,2,7
3970,2020,1,3,8
3971,2016,0,0,0
3971,2017,0,0,0
3971,2018,0,0,0
3971,2019,0,0,0
3971,2020,0,0,0
3972,2016,0,0,0
3972,2017,0,0,0
3972,2018,0,0,0
3972,2019,0,0,0
3972,2020,0,0,0
3973,2016,0,0,0
3973,2017,0,0,0
3973,2018,0,0,0
3973,2019,0,0,0
3973,2020,0,0,0
3974,2016,0,1,2
3974,2017,0,1,3
3974,2018,0,1,3
3974,2019,0,1,3
3974,2020,0,1,3
3975,2016,0,0,3
3975,2017,0,0,4
3975,2018,0,0,4
3975,2019,0,0,4
3975,2020,0,0,4
3976,2016,0,2,4
3976,2017,0,3,6
3976,2018,0,3,6
3976,2019,0,3,6
3976,2020,0,3,6
3977,2016,0,2,4
3977,2017,0,3,9
3977,2018,0,3,9
3977,2019,0,3,9
3977,2020,0,3,9
3978,2016,1,2,2
3978,2017,1,2,3
3978,2018,1,2,3
3978,2019,1,2,3
3978,2020,1,2,3
3979,2016,0,0,0
3979,2017,0,0,0
3979,2018,0,0,0
3979,2019,0,0,0
3979,2020,0,0,0
3980,2016,1,2,4
3980,2017,1,3,9
3980,2018,1,3,9
3980,2019,1,3,9
3980,2020,1,3,9
3981,2016,0,0,1
3981,2017,0,0,1
3981,2018,0,0,1
3981,2019,0,0,1
3981,2020,0,0,1
3982,2016,0,0,0
3982,2017,0,0,0
3982,2018,0,0,0
3982,2019,0,0,0
3982,2020,0,0,0
3983,2016,0,1,1
3983,2017,0,1,1
3983,2018,0,1,1
3983,2019,0,1,1
3983,2020,0,1,1
3984,2016,0,0,0
3984,2017,0,0,0
3984,2018,0,0,0
3984,2019,0,0,0
3984,2020,0,0,0
3985,2016,0,0,0
3985,2017,0,0,0
3985,2018,0,0,0
3985,2019,0,0,0
3985,2020,0,0,0
3986,2016,0,0,0
3986,2017,0,0,0
3986,2018,0,0,0
3986,2019,0,0,0
3986,2020,0,0,0
3987,2016,0,0,0
3987,2017,0,0,0
3987,2018,0,0,0
3987,2019,0,0,0
3987,2020,0,0,0
3988,2016,0,0,1
3988,2017,0,0,1
3988,2018,0,0,1
3988,2019,0,0,1
3988,2020,0,0,1
3989,2016,0,1,1
3989,2017,0,1,2
3989,2018,0,1,2
3989,2019,0,1,2
3989,2020,0,1,2
3990,2016,0,1,1
3990,2017,0,1,2
3990,2018,0,1,2
3990,2019,0,1,2
3990,2020,0,1,2
3991,2016,0,0,0
3991,2017,0,0,0
3991,2018,0,0,0
3991,2019,0,0,0
3991,2020,0,0,0
3992,2016,0,0,0
3992,2017,0,0,0
3992,2018,0,0,0
3992,2019,0,0,0
3992,2020,0,0,0
3993,2016,0,0,1
3993,2017,0,0,1
3993,2018,0,0,1
3993,2019,0,0,1
3993,2020,0,0,1
3994,2016,0,0,0
3994,2017,0,0,0
3994,2018,0,0,0
3994,2019,0,0,0
3994,2020,0,0,0
3995,2016,0,1,1
3995,2017,0,1,1
3995,2018,0,1,1
3995,2019,0,1,1
3995,2020,0,1,1
3996,2016,0,0,0
3996,2017,0,0,0
3996,2018,0,0,0
3996,2019,0,0,0
3996,2020,0,0,0
3997,2016,0,0,0
3997,2017,0,0,0
3997,2018,0,0,0
3997,2019,0,0,0
3997,2020,0,0,0
3998,2016,0,0,0
3998,2017,0,0,0
3998,2018,0,0,0
3998,2019,0,0,0
3998,2020,0,0,0
3999,2016,0,0,0
3999,2017,0,0,0
3999,2018,0,0,0
3999,2019,0,0,0
3999,2020,0,0,0
4000,2016,0,0,0
4000,2017,0,0,0
4000,2018,0,0,0
4000,2019,0,0,0
4000,2020,0,0,0
4001,2016,0,0,2
4001,2017,0,0,2
4001,2018,0,0,2
4001,2019,0,0,2
4001,2020,0,0,2
4002,2016,0,0,0
4002,2017,0,0,1
4002,2018,0,0,1
4002,2019,0,0,1
4002,2020,0,0,1
4003,2016,0,0,1
4003,2017,0,1,2
4003,2018,0,1,2
4003,2019,0,1,2
4003,2020,0,1,2
4004,2016,0,1,1
4004,2017,0,1,2
4004,2018,0,1,2
4004,2019,0,1,2
4004,2020,0,1,2
4005,2016,0,1,2
4005,2017,1,2,3
4005,2018,1,2,3
4005,2019,1,2,3
4005,2020,1,2,4
4006,2016,0,0,1
4006,2017,0,0,1
4006,2018,0,0,1
4006,2019,0,0,1
4006,2020,0,0,1
4007,2016,0,0,1
4007,2017,0,0,1
4007,2018,0,0,1
4007,2019,0,0,1
4007,2020,0,0,1
4008,2016,1,1,2
4008,2017,1,2,3
4008,2018,1,2,3
4008,2019,1,2,3
4008,2020,1,2,4
4009,2016,0,1,7
4009,2017,0,2,8
4009,2018,0,2,8
4009,2019,0,2,8
4009,2020,0,3,9
4010,2016,0,0,7
4010,2017,1,1,8
4010,2018,1,1,8
4010,2019,1,1,8
4010,2020,2,2,9
4011,2016,0,0,0
4011,2017,0,0,0
4011,2018,0,0,0
4011,2019,0,0,0
4011,2020,0,0,0
4012,2016,0,0,1
4012,2017,0,0,1
4012,2018,0,0,1
4012,2019,0,0,1
4012,2020,0,0,1
4013,2016,0,0,1
4013,2017,0,0,1
4013,2018,0,0,1
4013,2019,0,0,1
4013,2020,0,0,1
4014,2016,0,0,0
4014,2017,0,0,0
4014,2018,0,0,0
4014,2019,0,0,0
4014,2020,0,0,0
4015,2016,0,0,1
4015,2017,0,0,1
4015,2018,0,0,1
4015,2019,0,0,1
4015,2020,0,0,1
4016,2016,0,0,0
4016,2017,0,0,0
4016,2018,0,0,0
4016,2019,0,0,0
4016,2020,0,0,0
4017,2016,0,0,0
4017,2017,0,0,0
4017,2018,0,0,0
4017,2019,0,0,0
4017,2020,0,0,0
4018,2016,0,0,0
4018,2017,0,0,0
4018,2018,0,0,0
4018,2019,0,0,0
4018,2020,0,0,0
4019,2016,0,0,0
4019,2017,0,0,0
4019,2018,0,0,0
4019,2019,0,0,0
4019,2020,0,0,0
4020,2016,0,0,1
4020,2017,0,0,1
4020,2018,0,0,1
4020,2019,0,0,1
4020,2020,0,0,1
4021,2016,0,1,4
4021,2017,0,1,4
4021,2018,0,1,4
4021,2019,0,1,4
4021,2020,0,1,4
4022,2016,0,0,1
4022,2017,0,0,1
4022,2018,0,0,1
4022,2019,0,0,1
4022,2020,0,0,1
4023,2016,0,1,1
4023,2017,0,1,1
4023,2018,0,1,1
4023,2019,0,1,1
4023,2020,0,1,1
4024,2016,0,1,1
4024,2017,0,1,1
4024,2018,0,1,1
4024,2019,0,1,1
4024,2020,0,1,1
4025,2016,0,0,0
4025,2017,0,0,0
4025,2018,0,0,0
4025,2019,0,0,0
4025,2020,0,0,0
4026,2016,0,0,1
4026,2017,0,0,1
4026,2018,0,0,1
4026,2019,0,0,1
4026,2020,0,0,1
4027,2016,0,0,1
4027,2017,0,0,1
4027,2018,0,0,1
4027,2019,0,0,1
4027,2020,0,0,1
4028,2016,0,0,0
4028,2017,0,0,0
4028,2018,0,0,0
4028,2019,0,0,0
4028,2020,0,0,0
4029,2016,0,0,1
4029,2017,0,0,1
4029,2018,0,0,1
4029,2019,0,0,1
4029,2020,0,0,1
4030,2016,1,1,4
4030,2017,1,1,4
4030,2018,1,1,4
4030,2019,1,1,4
4030,2020,1,1,4
4031,2016,0,0,1
4031,2017,0,0,1
4031,2018,0,0,1
4031,2019,0,0,1
4031,2020,0,0,1
4032,2016,0,1,4
4032,2017,0,1,4
4032,2018,0,1,4
4032,2019,0,1,4
4032,2020,0,1,4
4033,2016,0,0,1
4033,2017,0,0,1
4033,2018,0,0,1
4033,2019,0,0,1
4033,2020,0,0,1
4034,2016,0,0,0
4034,2017,0,0,0
4034,2018,0,0,0
4034,2019,0,0,0
4034,2020,0,0,0
4035,2016,0,0,0
4035,2017,0,0,0
4035,2018,0,0,0
4035,2019,0,0,0
4035,2020,0,0,0
4036,2016,0,0,1
4036,2017,0,0,1
4036,2018,0,0,1
4036,2019,0,0,1
4036,2020,0,0,1
4037,2016,0,1,1
4037,2017,0,1,1
4037,2018,0,1,1
4037,2019,0,1,1
4037,2020,0,1,1
4038,2016,0,0,1
4038,2017,0,0,1
4038,2018,0,0,1
4038,2019,0,0,1
4038,2020,0,0,1
4039,2016,0,0,1
4039,2017,0,0,1
4039,2018,0,0,1
4039,2019,0,0,1
4039,2020,0,0,1
4040,2016,0,0,0
4040,2017,0,0,0
4040,2018,0,0,0
4040,2019,0,0,0
4040,2020,0,0,0
4041,2016,0,0,0
4041,2017,0,0,0
4041,2018,0,0,0
4041,2019,0,0,0
4041,2020,0,0,0
4042,2016,0,0,0
4042,2017,0,0,0
4042,2018,0,0,0
4042,2019,0,0,0
4042,2020,0,0,0
4043,2016,0,0,0
4043,2017,0,0,0
4043,2018,0,0,0
4043,2019,0,0,0
4043,2020,0,0,0
4044,2016,0,0,0
4044,2017,0,0,0
4044,2018,0,0,0
4044,2019,0,0,0
4044,2020,0,0,0
4045,2016,0,1,1
4045,2017,0,1,1
4045,2018,0,1,1
4045,2019,0,1,1
4045,2020,0,1,1
4046,2016,0,0,0
4046,2017,0,0,0
4046,2018,0,0,0
4046,2019,0,0,0
4046,2020,0,0,0
4047,2016,0,1,1
4047,2017,0,1,1
4047,2018,0,1,1
4047,2019,0,1,1
4047,2020,0,1,1
4048,2016,0,0,0
4048,2017,0,0,0
4048,2018,0,0,0
4048,2019,0,0,0
4048,2020,0,0,0
4049,2016,0,0,0
4049,2017,0,0,0
4049,2018,0,0,0
4049,2019,0,0,0
4049,2020,0,0,0
4050,2016,0,0,0
4050,2017,0,0,0
4050,2018,0,0,0
4050,2019,0,0,0
4050,2020,0,0,0
4051,2016,0,0,1
4051,2017,0,0,1
4051,2018,0,0,1
4051,2019,0,0,1
4051,2020,0,0,1
4052,2016,0,0,0
4052,2017,0,0,0
4052,2018,0,0,0
4052,2019,0,0,0
4052,2020,0,0,0
4053,2016,0,0,0
4053,2017,0,0,0
4053,2018,0,0,0
4053,2019,0,0,0
4053,2020,0,0,0
4054,2016,0,0,0
4054,2017,0,0,0
4054,2018,0,0,0
4054,2019,0,0,0
4054,2020,0,0,0
4055,2016,0,0,0
4055,2017,0,0,0
4055,2018,0,0,0
4055,2019,0,0,0
4055,2020,0,0,0
4056,2016,0,2,3
4056,2017,0,2,4
4056,2018,0,2,4
4056,2019,0,2,4
4056,2020,0,2,4
4057,2016,0,1,2
4057,2017,0,1,2
4057,2018,0,1,2
4057,2019,0,1,2
4057,2020,0,1,2
4058,2016,0,2,2
4058,2017,0,2,2
4058,2018,0,2,2
4058,2019,0,2,2
4058,2020,0,2,2
4059,2016,2,2,3
4059,2017,2,2,4
4059,2018,2,2,4
4059,2019,2,2,4
4059,2020,2,2,4
4060,2016,1,3,4
4060,2017,1,4,9
4060,2018,1,4,9
4060,2019,1,4,9
4060,2020,1,4,9
4061,2016,0,1,1
4061,2017,0,1,1
4061,2018,0,1,1
4061,2019,0,1,1
4061,2020,0,1,1
4062,2016,1,1,2
4062,2017,1,1,2
4062,2018,1,1,2
4062,2019,1,1,2
4062,2020,1,1,2
4063,2016,0,0,1
4063,2017,0,0,1
4063,2018,0,0,1
4063,2019,0,0,1
4063,2020,0,0,1
4064,2016,0,1,2
4064,2017,0,1,3
4064,2018,0,1,3
4064,2019,0,1,3
4064,2020,0,1,3
4065,2016,0,0,1
4065,2017,0,0,1
4065,2018,0,0,1
4065,2019,0,0,1
4065,2020,0,0,1
4066,2016,0,0,4
4066,2017,1,1,9
4066,2018,1,1,9
4066,2019,1,1,9
4066,2020,1,1,10
4067,2016,0,0,0
4067,2017,0,0,0
4067,2018,0,0,0
4067,2019,0,0,0
4067,2020,0,0,0
4068,2016,0,0,1
4068,2017,0,0,1
4068,2018,0,0,1
4068,2019,0,0,1
4068,2020,0,0,1
4069,2016,0,0,0
4069,2017,0,0,0
4069,2018,0,0,0
4069,2019,0,0,0
4069,2020,0,0,0
4070,2016,0,0,1
4070,2017,0,0,1
4070,2018,0,0,1
4070,2019,0,0,1
4070,2020,0,0,1
4071,2016,0,0,0
4071,2017,0,0,0
4071,2018,0,0,0
4071,2019,0,0,0
4071,2020,0,0,0
4072,2016,0,0,1
4072,2017,0,0,1
4072,2018,0,0,1
4072,2019,0,0,1
4072,2020,0,0,1
4073,2016,0,0,0
4073,2017,0,0,0
4073,2018,0,0,0
4073,2019,0,0,0
4073,2020,0,0,0
4074,2016,0,0,0
4074,2017,0,0,0
4074,2018,0,0,0
4074,2019,0,0,0
4074,2020,0,0,0
4075,2016,0,1,2
4075,2017,0,1,2
4075,2018,0,1,2
4075,2019,0,1,2
4075,2020,0,1,2
4076,2016,0,0,0
4076,2017,0,0,0
4076,2018,0,0,0
4076,2019,0,0,0
4076,2020,0,0,0
4077,2016,0,0,0
4077,2017,0,0,0
4077,2018,0,0,0
4077,2019,0,0,0
4077,2020,0,0,0
4078,2016,0,0,0
4078,2017,0,0,0
4078,2018,0,0,0
4078,2019,0,0,0
4078,2020,0,0,0
4079,2016,0,1,1
4079,2017,0,1,1
4079,2018,0,1,1
4079,2019,0,1,1
4079,2020,0,1,1
4080,2016,0,0,0
4080,2017,0,0,0
4080,2018,0,0,0
4080,2019,0,0,0
4080,2020,0,0,0
4081,2016,0,1,1
4081,2017,0,1,1
4081,2018,0,1,1
4081,2019,0,1,1
4081,2020,0,1,1
4082,2016,0,0,0
4082,2017,0,0,1
4082,2018,0,0,1
4082,2019,0,0,1
4082,2020,0,0,1
4083,2016,1,1,2
4083,2017,1,1,3
4083,2018,1,1,3
4083,2019,1,1,3
4083,2020,1,1,3
4084,2016,0,0,1
4084,2017,0,0,1
4084,2018,0,0,1
4084,2019,0,0,1
4084,2020,0,0,1
4085,2016,1,1,2
4085,2017,1,1,3
4085,2018,1,1,3
4085,2019,1,1,3
4085,2020,1,1,4
4086,2016,0,0,0
4086,2017,0,0,0
4086,2018,0,0,0
4086,2019,0,0,0
4086,2020,0,0,0
4087,2016,0,0,1
4087,2017,0,0,1
4087,2018,0,0,1
4087,2019,0,0,1
4087,2020,0,0,1
4088,2016,0,0,7
4088,2017,0,0,7
4088,2018,0,0,7
4088,2019,0,0,7
4088,2020,0,0,8
4089,2016,0,0,0
4089,2017,0,0,0
4089,2018,0,0,0
4089,2019,0,0,0
4089,2020,0,0,0
4090,2016,0,0,1
4090,2017,0,0,1
4090,2018,0,0,1
4090,2019,0,0,1
4090,2020,0,0,1
4091,2016,0,0,0
4091,2017,0,0,0
4091,2018,0,0,0
4091,2019,0,0,0
4091,2020,0,0,0
4092,2016,0,0,0
4092,2017,0,0,0
4092,2018,0,0,0
4092,2019,0,0,0
4092,2020,0,0,0
4093,2016,0,0,0
4093,2017,0,0,0
4093,2018,0,0,0
4093,2019,0,0,0
4093,2020,0,0,0
4094,2016,0,0,0
4094,2017,0,0,0
4094,2018,0,0,0
4094,2019,0,0,0
4094,2020,0,0,0
4095,2016,0,0,0
4095,2017,0,0,0
4095,2018,0,0,0
4095,2019,0,0,0
4095,2020,0,0,0
4096,2016,0,1,4
4096,2017,0,1,4
4096,2018,0,1,4
4096,2019,0,1,4
4096,2020,0,1,4
4097,2016,0,0,0
4097,2017,0,0,0
4097,2018,0,0,0
4097,2019,0,0,0
4097,2020,0,0,0
4098,2016,0,0,0
4098,2017,0,0,0
4098,2018,0,0,0
4098,2019,0,0,0
4098,2020,0,0,0
4099,2016,0,0,0
4099,2017,0,0,0
4099,2018,0,0,0
4099,2019,0,0,0
4099,2020,0,0,0
4100,2016,0,0,1
4100,2017,0,0,2
4100,2018,0,0,2
4100,2019,0,0,2
4100,2020,0,0,2
4101,2016,0,0,0
4101,2017,0,0,0
4101,2018,0,0,0
4101,2019,0,0,0
4101,2020,0,0,0
4102,2016,0,0,0
4102,2017,0,0,0
4102,2018,0,0,0
4102,2019,0,0,0
4102,2020,0,0,0
4103,2016,1,1,2
4103,2017,1,1,3
4103,2018,1,1,3
4103,2019,1,1,3
4103,2020,1,1,3
4104,2016,1,1,4
4104,2017,1,1,4
4104,2018,1,1,4
4104,2019,1,1,4
4104,2020,1,1,4
4105,2016,0,1,1
4105,2017,0,1,1
4105,2018,0,1,1
4105,2019,0,1,1
4105,2020,0,1,1
4106,2016,0,1,4
4106,2017,0,1,4
4106,2018,0,1,4
4106,2019,0,1,4
4106,2020,0,1,4
4107,2016,0,1,1
4107,2017,0,1,1
4107,2018,0,1,1
4107,2019,0,1,1
4107,2020,0,1,1
4108,2016,0,0,2
4108,2017,0,0,2
4108,2018,0,0,2
4108,2019,0,0,2
4108,2020,0,0,3
4109,2016,0,0,1
4109,2017,0,0,1
4109,2018,0,0,1
4109,2019,0,0,1
4109,2020,0,0,1
4110,2016,0,0,1
4110,2017,0,0,1
4110,2018,0,0,1
4110,2019,0,0,1
4110,2020,0,0,1
4111,2016,0,0,1
